relativeIndex	absoluteIndex	description	TP	FP	TN	FN	Acc	MCC	F1	Recall	Precision	Count
1751	6137	Oc1ccc(Cl)cc1	759.0	471.0	154387.0	400.0	0.9944172750405404	0.6328857993504411	0.6354123064043533	0.6548748921484038	0.6170731707317073	1159.0
1752	6140	Oc1ccc(Cl)cc1C=O	299.0	138.0	155479.0	101.0	0.9984681156540633	0.7143919977736076	0.7144563918757467	0.7475	0.6842105263157895	400.0
1753	6141	Oc1ccc(Cl)cc1Cl	237.0	158.0	155515.0	107.0	0.9983014671478108	0.6420982189849141	0.6414073071718538	0.688953488372093	0.6	344.0
1754	6144	Oc1ccc(O)cc1	1282.0	1168.0	151486.0	2081.0	0.9791753462763673	0.43635626127437654	0.4410803371752967	0.38120725542670236	0.5232653061224489	3363.0
1755	6146	Oc1ccc2c(=O)ccoc2c1	5293.0	1411.0	148620.0	693.0	0.9865142901094112	0.8286369649356052	0.8342001576044129	0.8842298696959572	0.7895286396181385	5986.0
1756	6148	Oc1ccc2ccccc2c1	428.0	234.0	154893.0	462.0	0.9955389476787786	0.5554391048370763	0.5515463917525774	0.48089887640449436	0.6465256797583081	890.0
1757	6155	Oc1cccc(C=O)c1	3701.0	1845.0	148248.0	2223.0	0.9739259183294128	0.6321864407289338	0.6453356582388841	0.62474679270763	0.6673278038225748	5924.0
1758	6160	Oc1cccc(O)c1	14923.0	3377.0	135174.0	2543.0	0.9620554170378869	0.8133464583959369	0.834479673432869	0.8544028398030459	0.8154644808743169	17466.0
1759	6161	Oc1cccc(O)c1O	3349.0	1352.0	149781.0	1535.0	0.9814956062480371	0.689392134960927	0.6988002086593637	0.6857084357084358	0.7124016166773027	4884.0
1760	6162	OC1CCCC1	5617.0	2030.0	146146.0	2224.0	0.972733740553914	0.711054712834947	0.7253357438016529	0.7163627088381584	0.7345364195109193	7841.0
1761	6163	Oc1cccc2ccccc12	538.0	275.0	154690.0	514.0	0.9949428587910292	0.579275092273735	0.5769436997319035	0.5114068441064639	0.6617466174661747	1052.0
1762	6164	Oc1cccc2cccnc12	220.0	137.0	155354.0	306.0	0.9971605658357743	0.5063420248521207	0.49830124575311446	0.41825095057034223	0.6162464985994398	526.0
1763	6165	OC1CCCCC1	12142.0	3112.0	137697.0	3066.0	0.9604017510912273	0.7752499804286711	0.797189941566542	0.7983955812730142	0.7959879375901403	15208.0
1764	6167	Oc1ccccc1Br	305.0	224.0	155361.0	127.0	0.997750245165591	0.6369114066503139	0.6347554630593131	0.7060185185185185	0.5765595463137996	432.0
1765	6171	Oc1ccccc1C=O	6064.0	2973.0	144458.0	2522.0	0.9647794791593224	0.6697865391235657	0.6881915678374853	0.7062660144421151	0.67101914352108	8586.0
1766	6173	Oc1ccccc1Cl	820.0	413.0	154429.0	355.0	0.9950774595076177	0.6787841630228025	0.6810631229235881	0.6978723404255319	0.6650446066504461	1175.0
1767	6175	Oc1ccccc1I	156.0	51.0	155757.0	53.0	0.9993334059749899	0.7496749529264793	0.7499999999999999	0.7464114832535885	0.7536231884057971	209.0
1768	6178	Oc1ccccc1O	15365.0	3342.0	133590.0	3720.0	0.9547357018786414	0.7874379998598177	0.8131350550381032	0.8050825255436207	0.8213502966803871	19085.0
1769	6186	OCC(=O)c1ccccc1	647.0	451.0	154345.0	574.0	0.9934302031188909	0.5554926723200876	0.5579991375592928	0.5298935298935299	0.5892531876138434	1221.0
1770	6211	OCC(=O)O	3975.0	1068.0	148770.0	2204.0	0.9790279264439131	0.7015436854054558	0.7084298698984139	0.6433079786373199	0.7882212968471148	6179.0
1771	6212	OCC(=O)OCC=O	149.0	24.0	155762.0	82.0	0.9993205868591243	0.7450281068105862	0.7376237623762377	0.645021645021645	0.861271676300578	231.0
1772	6218	OCC=C	15624.0	6039.0	128037.0	6317.0	0.9208035021824544	0.6706214714674277	0.7166315016970919	0.7120915181623445	0.7212297465724968	21941.0
1773	6219	OCC=O	8993.0	3394.0	138217.0	5413.0	0.943551023285924	0.642796177558993	0.6712947411637368	0.6242537831459114	0.7260030677323	14406.0
1774	6221	OCc1ccccc1	12535.0	4801.0	132091.0	6590.0	0.9269887255875963	0.6473601876512249	0.6875839938564493	0.6554248366013072	0.7230618366405168	19125.0
1775	6223	OCc1ccccc1C=O	652.0	396.0	154104.0	865.0	0.9919175474467526	0.5132374060678739	0.508382066276803	0.4297956493078444	0.6221374045801527	1517.0
1776	6225	OCC1OCC(O)C(O)C1O	14353.0	867.0	140195.0	602.0	0.9905843593967324	0.9461506516690744	0.951317315658658	0.9597459043798061	0.943035479632063	14955.0
1777	6226	OCC1OCC(O)C1O	1479.0	318.0	153646.0	574.0	0.9942826743239519	0.767170669735599	0.7683116883116883	0.7204091573307355	0.8230383973288815	2053.0
1778	6228	OCCc1ccccc1	5743.0	2363.0	143917.0	3994.0	0.9592544402212579	0.6252513801379403	0.6437258308580396	0.5898120571017768	0.7084875400937577	9737.0
1779	6229	OCCCC=O	11560.0	4457.0	134602.0	5398.0	0.9368338065723607	0.6661934375771794	0.7011372251705837	0.6816841608680269	0.7217331585190735	16958.0
1780	6230	OCCCl	161.0	161.0	155539.0	156.0	0.9979681701353058	0.5029098850264869	0.5039123630672926	0.5078864353312302	0.5	317.0
1781	6231	OCCCNC=O	2800.0	992.0	150817.0	1408.0	0.9846170609613055	0.6931156706126764	0.7000000000000001	0.6653992395437263	0.7383966244725738	4208.0
1782	6232	OCCF	403.0	197.0	155158.0	259.0	0.9970772415826481	0.6379816602853039	0.6386687797147385	0.6087613293051359	0.6716666666666666	662.0
1783	6234	OCCNC=O	18055.0	2241.0	133514.0	2207.0	0.9714902863149528	0.8739458114097305	0.8903298979239608	0.8910768927055572	0.8895841545132046	20262.0
1784	6235	OCCNCCO	671.0	325.0	154472.0	549.0	0.9943980463667421	0.6059515863327977	0.605595667870036	0.55	0.6736947791164659	1220.0
1785	6236	OCCNS(=O)=O	137.0	71.0	155678.0	131.0	0.9987052692975765	0.5796294022786512	0.5756302521008404	0.5111940298507462	0.6586538461538461	268.0
1786	6237	OCCO	31815.0	3291.0	115291.0	5620.0	0.9428844292609139	0.840736736700078	0.8771591238058478	0.849873113396554	0.906255340967356	37435.0
1787	6238	OCCOC=O	8935.0	2517.0	141356.0	3209.0	0.963298871276848	0.7378698590924523	0.7573317511442618	0.7357542819499341	0.7802130632203982	12144.0
1788	6239	OCCS	619.0	366.0	154540.0	492.0	0.9945005992936667	0.5889702062428674	0.5906488549618321	0.5571557155715572	0.6284263959390863	1111.0
1789	6243	ONC=O	288.0	81.0	155172.0	476.0	0.9964298762314363	0.5409776962216831	0.5083848190644308	0.3769633507853403	0.7804878048780488	764.0
1790	6244	OP(=O)(O)O	3020.0	242.0	152705.0	50.0	0.9981284090836255	0.9533874713345082	0.9538850284270372	0.9837133550488599	0.9258123850398529	3070.0
1791	6247	OS(=O)(=O)c1ccccc1	306.0	120.0	155466.0	125.0	0.9984296583064666	0.7133439213245638	0.7141190198366395	0.7099767981438515	0.7183098591549296	431.0
1792	6250	OS(=O)=O	1088.0	175.0	154464.0	290.0	0.997019555561253	0.823224452532483	0.8239303294206739	0.7895500725689405	0.8614410134600158	1378.0
1793	6261	S(c1ccccc1) ( Sc1ccccc1)	4129.0	1164.0	150079.0	645.0	0.9884051096995841	0.8154875070071076	0.8203039634449191	0.8648931713447843	0.7800869072359721	4774.0
1794	6264	SCC=O	1224.0	534.0	153696.0	563.0	0.9929687149477301	0.687017788466104	0.6905500705218618	0.684946838276441	0.6962457337883959	1787.0
1795	6265	SCc1ccccc1	345.0	208.0	155106.0	358.0	0.9963721902100412	0.5515469414296342	0.5493630573248408	0.4907539118065434	0.6238698010849909	703.0
1796	6266	SCCC=O	1665.0	266.0	153552.0	534.0	0.9948723536537685	0.8054515785312641	0.8062953995157385	0.757162346521146	0.8622475401346452	2199.0
1797	6269	ECFP6:-2145910389	1453.0	482.0	153661.0	421.0	0.9942121691866912	0.7601008872244203	0.7629299028616434	0.7753468516542156	0.7509043927648579	1874.0
1798	6270	ECFP6:-2145886640	605.0	201.0	154941.0	270.0	0.9969810982136562	0.718907036729212	0.7198096371207614	0.6914285714285714	0.750620347394541	875.0
1799	6271	ECFP6:-2145463494	411.0	295.0	154960.0	351.0	0.9958594255754181	0.5582786711588936	0.5599455040871935	0.5393700787401575	0.5821529745042493	762.0
1800	6272	ECFP6:-2143290736	636.0	423.0	154632.0	326.0	0.9951992411083408	0.6277138348010903	0.6293913904007917	0.6611226611226612	0.6005665722379604	962.0
1801	6273	ECFP6:-2135753740	116.0	162.0	155484.0	255.0	0.9973272143420269	0.3598908615034433	0.35747303543913717	0.31266846361185985	0.4172661870503597	371.0
1802	6274	ECFP6:-2133101747	672.0	308.0	154755.0	282.0	0.9962183608196543	0.6930939341115822	0.6949327817993795	0.7044025157232704	0.6857142857142857	954.0
1803	6275	ECFP6:-2129264906	2410.0	1173.0	151256.0	1178.0	0.9849311293000121	0.6644402346044292	0.672151722214475	0.6716833890746934	0.6726207089031537	3588.0
1804	6276	ECFP6:-2126392579	147.0	26.0	155743.0	101.0	0.9991859861425357	0.709319015374213	0.6983372921615202	0.592741935483871	0.8497109826589595	248.0
1805	6277	ECFP6:-2124164960	459.0	216.0	154986.0	356.0	0.9963337328624445	0.6170376505414282	0.6161073825503356	0.5631901840490797	0.68	815.0
1806	6278	ECFP6:-2124081867	2331.0	799.0	152383.0	504.0	0.9916483460135754	0.7783022857857411	0.7815590947191953	0.8222222222222222	0.7447284345047923	2835.0
1807	6279	ECFP6:-2121384067	427.0	225.0	155185.0	180.0	0.9974041290372203	0.6774509856142079	0.6783161239078632	0.7034596375617792	0.6549079754601227	607.0
1808	6280	ECFP6:-2118842148	361.0	178.0	154703.0	775.0	0.9938916912900517	0.4587908666037823	0.431044776119403	0.31778169014084506	0.6697588126159555	1136.0
1809	6281	ECFP6:-2116198713	2317.0	1028.0	150632.0	2040.0	0.9803354762622022	0.5971986238112449	0.601661905998442	0.5317879274730319	0.6926756352765321	4357.0
1810	6282	ECFP6:-2114446392	294.0	175.0	155182.0	366.0	0.9965324291583609	0.5267718161409569	0.5208148804251551	0.44545454545454544	0.6268656716417911	660.0
1811	6283	ECFP6:-2113420786	1658.0	1117.0	152255.0	987.0	0.9865142901094112	0.6051303821049185	0.6118081180811809	0.6268431001890359	0.5974774774774775	2645.0
1812	6285	ECFP6:-2104851745	659.0	214.0	154937.0	207.0	0.9973015761102957	0.7565562899067305	0.757906843013226	0.7609699769053118	0.7548682703321878	866.0
1813	6286	ECFP6:-2101382639	561.0	205.0	154986.0	265.0	0.996987507771589	0.7037671958794128	0.7047738693467337	0.6791767554479419	0.7323759791122716	826.0
1814	6287	ECFP6:-2100287608	1363.0	1105.0	152695.0	854.0	0.9874436760096656	0.5763548253589598	0.5818569903948774	0.6147947677041047	0.5522690437601296	2217.0
1815	6288	ECFP6:-2098719325	698.0	464.0	153342.0	1513.0	0.9873283039668754	0.4298450374288244	0.41387488882300627	0.31569425599276346	0.6006884681583476	2211.0
1816	6290	ECFP6:-2094027538	351.0	150.0	155260.0	256.0	0.9973977194792875	0.6352144131470429	0.6335740072202166	0.5782537067545305	0.7005988023952096	607.0
1817	6291	ECFP6:-2090470536	73.0	92.0	155640.0	212.0	0.998051494388432	0.3357286399531781	0.3244444444444444	0.256140350877193	0.44242424242424244	285.0
1818	6292	ECFP6:-2087874551	140.0	39.0	155832.0	6.0	0.9997115698930245	0.8658800526937196	0.8615384615384616	0.958904109589041	0.7821229050279329	146.0
1819	6293	ECFP6:-2078917186	1289.0	109.0	154588.0	31.0	0.9991026618894094	0.9484368164233132	0.9484915378955114	0.9765151515151516	0.9220314735336195	1320.0
1820	6294	ECFP6:-2078239523	14331.0	3284.0	134935.0	3467.0	0.956729074395739	0.784972631257903	0.8093637929573886	0.8052028317788515	0.8135679818336645	17798.0
1821	6295	ECFP6:-2075546127	645.0	343.0	154677.0	352.0	0.9955453572367113	0.6476392629903249	0.6498740554156172	0.6469408224674023	0.652834008097166	997.0
1822	6296	ECFP6:-2075013767	266.0	230.0	155301.0	220.0	0.9971156989302448	0.5403331686010006	0.5417515274949083	0.5473251028806584	0.5362903225806451	486.0
1823	6297	ECFP6:-2074876380	319.0	152.0	155406.0	140.0	0.9981284090836255	0.6851404487105832	0.686021505376344	0.6949891067538126	0.6772823779193206	459.0
1824	6298	ECFP6:-2072256951	551.0	350.0	154914.0	202.0	0.9964619240211002	0.6672042944185055	0.6662636033857315	0.7317397078353254	0.611542730299667	753.0
1825	6299	ECFP6:-2066149583	412.0	479.0	154883.0	243.0	0.9953722991725261	0.5370736700792502	0.5329883570504528	0.6290076335877862	0.4624017957351291	655.0
1826	6301	ECFP6:-2049386270	525.0	515.0	154373.0	604.0	0.9928277046732087	0.48089962016638627	0.48409405255878285	0.4650132860938884	0.5048076923076923	1129.0
1827	6302	ECFP6:-2048744567	1795.0	795.0	152255.0	1172.0	0.9873923995462033	0.6411751027316572	0.6460320316717653	0.6049882035726323	0.693050193050193	2967.0
1828	6303	ECFP6:-2047251549	935.0	44.0	154986.0	52.0	0.9993846824384522	0.9508682562598576	0.9511698880976601	0.9473150962512664	0.9550561797752809	987.0
1829	6305	ECFP6:-2044401470	1381.0	78.0	154362.0	196.0	0.9982437811264158	0.9095651138272745	0.9097496706192358	0.87571337983513	0.9465387251542152	1577.0
1830	6306	ECFP6:-2038449433	3844.0	1562.0	148190.0	2421.0	0.9744707307536999	0.6474352736064521	0.6587267586325078	0.6135674381484437	0.7110617832038476	6265.0
1831	6307	ECFP6:-2035159454	376.0	265.0	154962.0	414.0	0.995647910163636	0.5262309434985241	0.5255066387141859	0.4759493670886076	0.5865834633385335	790.0
1832	6308	ECFP6:-2033774934	640.0	513.0	154286.0	578.0	0.9930071722953268	0.5365408411911038	0.5398566005904681	0.5254515599343186	0.5550737207285342	1218.0
1833	6309	ECFP6:-2030939070	2207.0	818.0	151402.0	1590.0	0.9845657844978432	0.6435569650725047	0.6470243330401642	0.5812483539636555	0.7295867768595041	3797.0
1834	6310	ECFP6:-2030305973	215.0	113.0	155479.0	210.0	0.997929712787709	0.574841093968281	0.5710491367861886	0.5058823529411764	0.6554878048780488	425.0
1835	6311	ECFP6:-2026315407	297.0	142.0	155202.0	376.0	0.9966798489908151	0.5448654876679739	0.5341726618705036	0.4413075780089153	0.6765375854214123	673.0
1836	6313	ECFP6:-2022139491	407.0	328.0	154858.0	424.0	0.9951800124345423	0.5183674221952597	0.5197956577266921	0.4897713598074609	0.5537414965986395	831.0
1837	6314	ECFP6:-2019425053	562.0	455.0	154798.0	202.0	0.9957889204381574	0.6355498049187789	0.631106120157215	0.7356020942408377	0.5526057030481809	764.0
1838	6316	ECFP6:-2015207159	423.0	313.0	154877.0	404.0	0.99540434696219	0.5398903055502836	0.5412667946257198	0.5114873035066505	0.5747282608695652	827.0
1839	6317	ECFP6:-2014766407	286.0	58.0	155594.0	79.0	0.9991218905632079	0.8066859726870252	0.8067700987306065	0.7835616438356164	0.8313953488372093	365.0
1840	6318	ECFP6:-2014412235	3212.0	954.0	150001.0	1850.0	0.9820275995564586	0.6904347114780696	0.6961421759861293	0.6345318056104307	0.771003360537686	5062.0
1841	6321	ECFP6:-2009324839	2758.0	252.0	152909.0	98.0	0.9977566547235237	0.9395281156757529	0.9403341288782816	0.9656862745098039	0.9162790697674419	2856.0
1842	6322	ECFP6:-2008051339	1202.0	192.0	154479.0	144.0	0.9978463885345827	0.8764231396280647	0.8773722627737227	0.8930163447251115	0.8622668579626973	1346.0
1843	6323	ECFP6:-2007276245	403.0	119.0	155481.0	14.0	0.9991475287949391	0.8633850698651035	0.858359957401491	0.9664268585131894	0.7720306513409961	417.0
1844	6324	ECFP6:-2000301424	633.0	337.0	154211.0	836.0	0.992481588544838	0.5267489442965212	0.5190651906519066	0.4309053778080327	0.6525773195876289	1469.0
1845	6325	ECFP6:-1998315089	386.0	228.0	155062.0	341.0	0.9963529615362429	0.5759374932880784	0.575689783743475	0.530949105914718	0.6286644951140065	727.0
1846	6326	ECFP6:-1997107826	1654.0	1233.0	151688.0	1442.0	0.9828544325297884	0.5445158200990755	0.5528998830018385	0.5342377260981912	0.572913058538275	3096.0
1847	6327	ECFP6:-1993148702	14380.0	2222.0	137773.0	1642.0	0.9752334681477018	0.8679063918273409	0.8815595880333497	0.897515915616028	0.8661607035296952	16022.0
1848	6330	ECFP6:-1990227648	933.0	293.0	154511.0	280.0	0.9963273233045117	0.7632279116025933	0.7650676506765067	0.7691673536685902	0.7610114192495921	1213.0
1849	6331	ECFP6:-1989183040	120.0	59.0	155708.0	130.0	0.9987885935507028	0.5666865845021993	0.5594405594405595	0.48	0.6703910614525139	250.0
1850	6332	ECFP6:-1988899226	4247.0	1774.0	147436.0	2560.0	0.9722209759192908	0.6490429896914444	0.6621453071406299	0.6239165564859703	0.7053645573824946	6807.0
1851	6333	ECFP6:-1988521759	3842.0	1988.0	146764.0	3423.0	0.9653178820256767	0.5726696314558396	0.5867888507063765	0.5288368891947695	0.6590051457975986	7265.0
1852	6334	ECFP6:-1985886593	390.0	181.0	154961.0	485.0	0.9957312344167623	0.5497676385529736	0.5394190871369294	0.44571428571428573	0.6830122591943958	875.0
1853	6335	ECFP6:-1982558098	375.0	187.0	155220.0	235.0	0.9972951665523628	0.6391167972396565	0.6399317406143344	0.6147540983606558	0.6672597864768683	610.0
1854	6336	ECFP6:-1981687935	214.0	139.0	155546.0	118.0	0.9983527436112731	0.6242875837307753	0.6248175182481752	0.6445783132530121	0.6062322946175638	332.0
1855	6337	ECFP6:-1981617739	2955.0	1258.0	150877.0	927.0	0.9859951159168552	0.7235414268430004	0.7300802964793082	0.7612055641421948	0.7014004272489912	3882.0
1856	6338	ECFP6:-1980926774	485.0	284.0	154970.0	278.0	0.9963978284417724	0.631354214543623	0.6331592689295038	0.63564875491481	0.6306892067620286	763.0
1857	6339	ECFP6:-1979469499	824.0	383.0	153693.0	1117.0	0.9903856631008159	0.5339226273959505	0.5235069885641678	0.4245234415249871	0.6826843413421707	1941.0
1858	6340	ECFP6:-1977804104	56.0	9.0	155935.0	17.0	0.9998333514937475	0.8128793753517903	0.8115942028985507	0.7671232876712328	0.8615384615384616	73.0
1859	6341	ECFP6:-1976823251	730.0	367.0	154440.0	480.0	0.9945711044309274	0.6308970397412421	0.6328565236237538	0.6033057851239669	0.6654512306289881	1210.0
1860	6342	ECFP6:-1972156188	296.0	101.0	155249.0	371.0	0.9969746886557234	0.5738782250452601	0.556390977443609	0.44377811094452774	0.7455919395465995	667.0
1861	6343	ECFP6:-1971782385	370.0	285.0	154701.0	661.0	0.9939365581955812	0.4473985042435272	0.4389086595492289	0.3588748787584869	0.5648854961832062	1031.0
1862	6344	ECFP6:-1967232106	1190.0	93.0	154522.0	212.0	0.9980450848304993	0.8863080425535564	0.8864059590316573	0.8487874465049928	0.9275136399064692	1402.0
1863	6345	ECFP6:-1965138341	1078.0	369.0	154251.0	319.0	0.995590224142241	0.7559817261857579	0.7580872011251758	0.7716535433070866	0.7449896337249482	1397.0
1864	6346	ECFP6:-1962780935	10601.0	3622.0	134572.0	7222.0	0.930494753776832	0.6283547184177458	0.6616114335642514	0.5947932446838355	0.7453420516065528	17823.0
1865	6348	ECFP6:-1952865513	628.0	454.0	154343.0	592.0	0.9932956024023023	0.5432391718508635	0.5456125108601216	0.5147540983606558	0.5804066543438078	1220.0
1866	6349	ECFP6:-1952168937	327.0	114.0	155472.0	104.0	0.9986027163706519	0.7493490452527067	0.75	0.7587006960556845	0.7414965986394558	431.0
1867	6350	ECFP6:-1951192287	15029.0	4658.0	128402.0	7928.0	0.9193293038579129	0.6610642273702376	0.7048588312541036	0.6546587097617285	0.763397165642302	22957.0
1868	6351	ECFP6:-1949624908	646.0	505.0	154630.0	236.0	0.995250517571803	0.6388559110418901	0.6355140186915887	0.7324263038548753	0.5612510860121633	882.0
1869	6352	ECFP6:-1948933929	133.0	55.0	155700.0	129.0	0.9988206413403667	0.5987102860660838	0.5911111111111111	0.5076335877862596	0.7074468085106383	262.0
1870	6354	ECFP6:-1947150114	126.0	84.0	155532.0	275.0	0.9976989687021286	0.4331872194041148	0.41243862520458263	0.314214463840399	0.6	401.0
1871	6356	ECFP6:-1943046520	508.0	218.0	154290.0	1001.0	0.9921867488799297	0.4820911010687319	0.454586129753915	0.3366467859509609	0.699724517906336	1509.0
1872	6359	ECFP6:-1940402703	660.0	451.0	154239.0	667.0	0.9928341142311414	0.5400017233463549	0.5414273995077933	0.49736247174076864	0.594059405940594	1327.0
1873	6360	ECFP6:-1939932314	252.0	113.0	155228.0	424.0	0.9965580673900921	0.5058225203615988	0.484149855907781	0.3727810650887574	0.6904109589041096	676.0
1874	6361	ECFP6:-1939372245	2447.0	408.0	152573.0	589.0	0.993609670741009	0.8279113193397661	0.8307587845866578	0.8059947299077734	0.8570928196147111	3036.0
1875	6364	ECFP6:-1930318958	101.0	114.0	155560.0	242.0	0.9977181973759269	0.3708473772070363	0.36200716845878134	0.2944606413994169	0.4697674418604651	343.0
1876	6365	ECFP6:-1926902634	398.0	282.0	155127.0	210.0	0.9968464974970677	0.61740752126492	0.6180124223602483	0.6546052631578947	0.5852941176470589	608.0
1877	6366	ECFP6:-1923447330	5287.0	1147.0	147587.0	1996.0	0.979854759417243	0.7619726298922596	0.7708682656557557	0.7259371138267198	0.8217283183089835	7283.0
1878	6367	ECFP6:-1917440730	330.0	113.0	155530.0	44.0	0.9989936994045521	0.8102425911674352	0.8078335373317014	0.8823529411764706	0.744920993227991	374.0
1879	6368	ECFP6:-1915969755	540.0	313.0	154534.0	630.0	0.9939557868693796	0.5376207445389296	0.5338606030647552	0.46153846153846156	0.6330597889800703	1170.0
1880	6369	ECFP6:-1915283553	1080.0	875.0	153003.0	1059.0	0.9876039149579854	0.5218752180395654	0.527601367855398	0.5049088359046283	0.5524296675191815	2139.0
1881	6370	ECFP6:-1914365413	1315.0	621.0	153499.0	582.0	0.9922893018068544	0.6822799355047088	0.6861466214453431	0.6931997891407485	0.6792355371900827	1897.0
1882	6371	ECFP6:-1913475110	1179.0	849.0	153258.0	731.0	0.9898728984661928	0.5939310510843413	0.5987811071609955	0.6172774869109947	0.5813609467455622	1910.0
1883	6372	ECFP6:-1911561263	387.0	67.0	155475.0	88.0	0.9990065185204177	0.8328700514014812	0.8331539289558665	0.8147368421052632	0.8524229074889867	475.0
1884	6373	ECFP6:-1910496346	1333.0	501.0	153191.0	992.0	0.9904305300063455	0.6408407240742037	0.6410194758355373	0.5733333333333334	0.7268266085059978	2325.0
1885	6374	ECFP6:-1908652580	1758.0	968.0	152592.0	699.0	0.9893152669260401	0.673892982312469	0.6783715994597723	0.7155067155067155	0.6449009537784299	2457.0
1886	6375	ECFP6:-1907542613	395.0	277.0	155221.0	124.0	0.9974297672689515	0.6676130966901683	0.6633081444164568	0.7610789980732178	0.5877976190476191	519.0
1887	6376	ECFP6:-1907512946	579.0	168.0	155049.0	221.0	0.9975066819641449	0.7477375133697186	0.7485455720749838	0.72375	0.7751004016064257	800.0
1888	6377	ECFP6:-1907119120	755.0	454.0	154403.0	405.0	0.9944941897357339	0.6347648595518578	0.6373997467285776	0.6508620689655172	0.6244830438378826	1160.0
1889	6378	ECFP6:-1902313901	1323.0	672.0	152802.0	1220.0	0.9878731163911625	0.5813941024154289	0.5830762450418687	0.520251671254424	0.6631578947368421	2543.0
1890	6379	ECFP6:-1901541936	125.0	106.0	155749.0	37.0	0.9990834332156111	0.6457429915093577	0.6361323155216284	0.7716049382716049	0.5411255411255411	162.0
1891	6380	ECFP6:-1901000158	1758.0	1112.0	152155.0	992.0	0.9865142901094112	0.618905760644768	0.6256227758007118	0.6392727272727273	0.6125435540069687	2750.0
1892	6381	ECFP6:-1899684221	166.0	102.0	155652.0	97.0	0.998724497971375	0.6246244096646386	0.6252354048964218	0.6311787072243346	0.6194029850746269	263.0
1893	6382	ECFP6:-1899240542	180.0	117.0	155609.0	111.0	0.998538620791324	0.6115448643893099	0.6122448979591837	0.6185567010309279	0.6060606060606061	291.0
1894	6384	ECFP6:-1893325753	570.0	249.0	154727.0	471.0	0.9953851182883916	0.6150642169958326	0.6129032258064515	0.547550432276657	0.6959706959706959	1041.0
1895	6385	ECFP6:-1892509888	1193.0	112.0	154478.0	234.0	0.9977822929552549	0.8731228933920158	0.8733528550512444	0.8360196215837421	0.9141762452107279	1427.0
1896	6386	ECFP6:-1892135336	485.0	258.0	154768.0	506.0	0.9951030977393489	0.562838834425163	0.5594002306805075	0.48940464177598386	0.6527590847913862	991.0
1897	6387	ECFP6:-1888220342	460.0	178.0	155171.0	208.0	0.9975259106379433	0.7033866182123217	0.7044410413476263	0.688622754491018	0.7210031347962382	668.0
1898	6388	ECFP6:-1887931418	235.0	177.0	155271.0	334.0	0.9967247158963446	0.4837766743705004	0.47910295616717635	0.4130052724077329	0.5703883495145631	569.0
1899	6389	ECFP6:-1885755138	286.0	59.0	155358.0	314.0	0.9976092348910696	0.627594100928327	0.6052910052910053	0.4766666666666667	0.8289855072463768	600.0
1900	6390	ECFP6:-1883818370	845.0	69.0	155083.0	20.0	0.9994295493439818	0.9500498404777169	0.9499718943226533	0.976878612716763	0.9245076586433261	865.0
1901	6391	ECFP6:-1882818802	781.0	484.0	153693.0	1059.0	0.990110052109706	0.5071828655826508	0.5030595813204508	0.42445652173913045	0.6173913043478261	1840.0
1902	6393	ECFP6:-1879818798	6189.0	2034.0	145972.0	1822.0	0.9752847446111642	0.7495114499731387	0.7624738203769865	0.7725627262514043	0.7526450200656695	8011.0
1903	6394	ECFP6:-1878628914	204.0	52.0	155746.0	15.0	0.9995705596185032	0.8613587393729772	0.8589473684210527	0.9315068493150684	0.796875	219.0
1904	6395	ECFP6:-1878045537	206.0	55.0	155648.0	108.0	0.9989552420569553	0.7190752494076089	0.7165217391304347	0.6560509554140127	0.789272030651341	314.0
1905	6397	ECFP6:-1876567787	6027.0	2481.0	145066.0	2443.0	0.9684393367389451	0.6932912911564586	0.7099776180940041	0.7115702479338843	0.7083921015514809	8470.0
1906	6398	ECFP6:-1875597010	806.0	206.0	154776.0	229.0	0.9972118422992367	0.7861410701016578	0.7874938935026867	0.778743961352657	0.7964426877470355	1035.0
1907	6399	ECFP6:-1875313246	1596.0	450.0	153712.0	259.0	0.9954556234256523	0.8169611031741671	0.8182517303255575	0.8603773584905661	0.7800586510263929	1855.0
1908	6400	ECFP6:-1874754160	1099.0	304.0	154274.0	340.0	0.9958722446912837	0.7713795355223493	0.7733990147783252	0.763724808895066	0.7833214540270849	1439.0
1909	6401	ECFP6:-1873618087	146.0	13.0	155808.0	50.0	0.9995961978502342	0.8268487192568497	0.8225352112676056	0.7448979591836735	0.9182389937106918	196.0
1910	6402	ECFP6:-1870464445	3632.0	1955.0	147631.0	2799.0	0.9695289615875193	0.5902380833292563	0.6044266932933933	0.5647644223293422	0.6500805441202793	6431.0
1911	6403	ECFP6:-1868337068	142.0	62.0	155703.0	110.0	0.9988975560355602	0.6257476150260624	0.6228070175438596	0.5634920634920635	0.696078431372549	252.0
1912	6404	ECFP6:-1865276293	1467.0	227.0	154223.0	100.0	0.9979040745559778	0.8993633756675776	0.8997240110395582	0.9361837906828334	0.8659976387249114	1567.0
1913	6406	ECFP6:-1863872668	449.0	476.0	154739.0	353.0	0.9946864764737177	0.5186506729829541	0.5199768384481761	0.559850374064838	0.4854054054054054	802.0
1914	6407	ECFP6:-1860971449	1282.0	679.0	153798.0	258.0	0.9939942442169764	0.7348222491941215	0.7323621822336476	0.8324675324675325	0.6537480877103519	1540.0
1915	6410	ECFP6:-1852235904	7018.0	2717.0	141978.0	4304.0	0.9549984937538858	0.6446968462142887	0.6665716863750771	0.619855149266914	0.7209039548022599	11322.0
